Dataset_Name,Dataset_ID,Organization,Observer,Island,Region,Sector,Survey_Name,Survey_ID_InternalToYourProject,Depth_ft,Depth_bin,Latitude_DD,Longitude_DD,ObservationDate,AreaSurveyed_m2,LiveCoralCover,LiveCoralCover_Bin,CoralBleached,CoralBleached_Bin,BleachingSeverity,Taxon1_Code,Taxon1_Cover,Taxon1_Bleached,Taxon1_Ave_Sev,Taxon1_Max_Sev,Taxon2_Code,Taxon2_Cover,Taxon2_Bleached,Taxon2_Ave_Sev,Taxon2_Max_Sev,Taxon3_Code,Taxon3_Cover,Taxon3_Bleached,Taxon3_Ave_Sev,Taxon3_Max_Sev,Taxon4_Code,Taxon4_Cover,Taxon4_Bleached,Taxon4_Ave_Sev,Taxon4_Max_Sev,Taxon5_Code,Taxon5_Cover,Taxon5_Bleached,Taxon5_Ave_Sev,Taxon5_Max_Sev,Comments_Observation
ESD_Rapid_MHI,ESD_01,NOAA_ESD,BH,Maui,MHI,Leeward Maui,MAI-B2524,,23,,20.84015,-156.65544,10/15/2019,154,46,,48,,1,PCOM,30,30,1,4,PLOB,15,80,1,3,PMEA,1,100,2,3,,,,,,,,,,,
ESD_Rapid_MHI,ESD_01,NOAA_ESD,BH,Maui,MHI,Leeward Maui,MAI-B2530,,32,,20.84135,-156.65717,10/15/2019,154,2,,90,,2,PLOB,1,80,1,2,MPAT,0.5,100,2,2,MCAP,0.5,100,3,3,,,,,,,,,,,
ESD_Rapid_MHI,ESD_01,NOAA_ESD,BH,Maui,MHI,Leeward Maui,MAI-B2533,,32,,20.83307,-156.64955,10/15/2019,154,60,,25,,1,PCOM,35,5,1,4,PLOB,20,50,1,4,PGRA,1,100,1,2,PMEA,1,100,3,3,PDUE,1,100,3,3,
ESD_Rapid_MHI,ESD_01,NOAA_ESD,BH,Maui,MHI,Leeward Maui,MAI-B4000,,13,,21.015309,-156.639864,10/17/2019,154,50,,8,,2,MFLA,10,10,1,2,PCOM,20,5,2,2,MCAP,5,20,1,3,PLOB,5,10,2,2,MPAT,5,10,1,2,
ESD_Rapid_MHI,ESD_01,NOAA_ESD,BH,Maui,MHI,Leeward Maui,MAI-B4001,,21,,21.013414,-156.641935,10/17/2019,154,10,,70,,2,PMEA,5,90,2,3,PGRA,5,50,1,1,,,,,,,,,,,,,,,,
ESD_Rapid_MHI,ESD_01,NOAA_ESD,BH,Maui,MHI,Leeward Maui,MAI-B4002,,8,,21.000402,-156.667246,10/17/2019,154,90,,65,,2,MCAP,75,75,2,3,PLOB,5,20,2,2,MPAT,5,10,2,2,MFLA,1,10,1,1,PGRA,1,50,2,2,
ESD_Rapid_MHI,ESD_01,NOAA_ESD,BH,Maui,MHI,Leeward Maui,MAI-B4003,,12,,20.955165,-156.688059,10/17/2019,154,16,,29,,2,PLOB,10,0,0,0,PMEA,3,90,2,3,PGRA,1,1,1,1,MPAT,1,100,2,2,MCAP,1,100,3,3,
ESD_Rapid_MHI,ESD_01,NOAA_ESD,BH,Maui,MHI,Leeward Maui,MAI-B4004,,15,,20.936506,-156.693504,10/17/2019,154,70,,15,,1,PLOB,50,5,1,2,PMEA,1,100,2,2,MPAT,3,50,2,3,POSP,10,10,1,2,MCAP,5,90,2,3,
ESD_Rapid_MHI,ESD_01,NOAA_ESD,BH,Maui,MHI,Leeward Maui,MAI-B4005,,12,,20.926843,-156.69718,10/17/2019,154,25,,66,,2,MPAT,2,5,1,1,MCAP,8,85,2,3,PMEA,10,95,2,3,PLOB,5,1,1,1,,,,,,
ESD_Rapid_MHI,ESD_01,NOAA_ESD,BH,Maui,MHI,Leeward Maui,MAI-B4006,,9,,20.807457,-156.613894,10/17/2019,154,25,,12,,2,MPAT,12,5,1,2,PLOB,10,0,0,0,PDUE,2,99,3,3,MCAP,1,50,2,3,,,,,,
ESD_Rapid_MHI,ESD_01,NOAA_ESD,BH,Maui,MHI,Leeward Maui,MAI-B4007,,9,,20.617173,-156.438001,10/18/2019,154,30,,5,,1,PLOB,20,0,0,0,PMEA,3,15,1,2,MPAT,6,5,1,1,MCAP,1,80,2,2,,,,,,
ESD_Rapid_MHI,ESD_01,NOAA_ESD,BH,Maui,MHI,Leeward Maui,MAI-B4008,,9,,20.62009,-156.43975,10/18/2019,154,40,,4,,1,PLOB,25,1,1,1,PMEA,8,5,1,2,MPAT,5,0,0,0,MFLA,1,0,0,0,PDUE,1,100,2,3,
ESD_Rapid_MHI,ESD_01,NOAA_ESD,BH,Maui,MHI,Leeward Maui,MAI-B4009,,16,,20.632871,-156.451448,10/18/2019,154,10,,52,,1,PMEA,7,75,1,3,PLOB,2,0,0,0,PCOM,1,0,0,0,,,,,,,,,,,
ESD_Rapid_MHI,ESD_01,NOAA_ESD,BH,Maui,MHI,Leeward Maui,MAI-B4010,,8,,20.645921,-156.444898,10/18/2019,154,35,,11,,2,PLOB,30,0,0,0,MPAT,2,50,1,2,PMEA,1,100,2,4,MCAP,1,100,2,3,PDUE,1,100,2,2,
ESD_Rapid_MHI,ESD_01,NOAA_ESD,BH,Maui,MHI,Leeward Maui,MAI-B4011,,7,,20.913349,-156.6956,10/23/2019,154,15,,53,,2,PLOB,4,10,1,2,PMEA,6,80,2,4,MFLA,1,50,2,2,MPAT,2,15,1,2,MCAP,2,100,2,3,
ESD_Rapid_MHI,ESD_01,NOAA_ESD,BH,Maui,MHI,Leeward Maui,MAI-B4012,,14,,20.908091,-156.688295,10/23/2019,154,50,,48,,2,PLOB,20,10,2,2,MCAP,15,100,3,3,MPAT,10,50,2,2,PGRA,2,50,2,2,PMEA,1,100,3,3,
ESD_Rapid_MHI,ESD_01,NOAA_ESD,BH,Maui,MHI,Leeward Maui,MAI-B4013,,10,,20.898403,-156.686318,10/23/2019,154,71,,28,,2,PLOB,25,5,1,2,MFLA,5,10,1,1,MPAT,30,30,2,2,MCAP,10,90,2,3,PMEA,1,20,1,2,
ESD_Rapid_MHI,ESD_01,NOAA_ESD,BH,Maui,MHI,Leeward Maui,MAI-B4014,,11,,20.885244,-156.688224,10/23/2019,154,75,,30,,2,MCAP,20,90,2,4,PLOB,15,5,2,2,MPAT,20,5,1,2,PCOM,15,0,0,0,PLUT,3,100,2,3,
ESD_Rapid_MHI,ESD_01,NOAA_ESD,BH,Maui,MHI,Leeward Maui,MAI-B4015,,11,,20.841873,-156.653811,10/23/2019,154,30,,52,,2,PLOB,15,10,2,2,PLUT,5,100,2,4,MPAT,5,80,2,2,PODU,5,100,2,2,,,,,,
ESD_Rapid_MHI,ESD_01,NOAA_ESD,BH,Maui,MHI,Leeward Maui,MAI-B4016,,11,,20.795454,-156.503029,10/23/2019,154,18,,29,,1,MDIL,5,70,2,2,MCAP,5,15,1,2,PLOB,2,0,0,0,PMEA,1,50,1,1,MPAT,5,10,1,1,
ESD_Rapid_MHI,ESD_01,NOAA_ESD,BH,Maui,MHI,Leeward Maui,MAI-B4017,,11,,20.657883,-156.442859,10/24/2019,154,38,,13,,1,PLOB,30,10,1,2,MPAT,5,10,2,2,PMEA,1,10,1,3,MCAP,1,50,2,3,PDUE,1,100,2,3,
ESD_Rapid_MHI,ESD_01,NOAA_ESD,BH,Maui,MHI,Leeward Maui,MAI-B4018,,7,,20.668994,-156.443697,10/24/2019,154,26,,14,,2,PLOB,15,5,1,2,PMEA,3,30,1,3,MPAT,5,10,1,2,MCAP,2,75,3,3,MFLA,1,0,0,0,
ESD_Rapid_MHI,ESD_01,NOAA_ESD,BH,Maui,MHI,Leeward Maui,MAI-B4019,,15,,20.681164,-156.445094,10/24/2019,154,15,,27,,2,PLOB,10,10,1,2,PLUT,4,50,2,2,PODU,1,100,2,3,,,,,,,,,,,
ESD_Rapid_MHI,ESD_01,NOAA_ESD,BH,Maui,MHI,Leeward Maui,MAI-B4020,,10,,20.691373,-156.4456,10/24/2019,154,30,,17,,3,PLOB,20,5,2,3,MCAP,2,100,3,3,MPAT,2,5,2,2,PMEA,1,100,3,4,PGRA,2,50,1,1,
ESD_Rapid_MHI,ESD_01,NOAA_ESD,BH,Maui,MHI,Leeward Maui,MAI-B4021,,18,,20.70448,-156.447632,10/24/2019,154,35,,27,,2,PLOB,20,15,2,2,MPAT,5,15,2,3,MCAP,5,80,2,3,PCOM,3,20,2,2,PMEA,1,100,3,3,
ESD_Rapid_MHI,ESD_01,NOAA_ESD,BH,Maui,MHI,Leeward Maui,MAI-B4022,,49,,20.67242,-156.44804,10/25/2019,154,50,,8,,2,PLOB,25,10,3,4,PCOM,25,5,2,4,,,,,,,,,,,,,,,,
ESD_Rapid_MHI,ESD_01,NOAA_ESD,BH,Maui,MHI,Leeward Maui,MAI-B4023,,36,,20.68065,-156.44725,10/25/2019,154,70,,14,,3,PCOM,25,5,2,2,PLOB,40,10,2,3,MCAP,1,80,3,3,PMEA,1,100,3,3,PMON,3,100,3,3,
ESD_Rapid_MHI,ESD_01,NOAA_ESD,BH,Maui,MHI,Leeward Maui,MAI-B4024,,45,,20.71301,-156.45068,10/25/2019,154,90,,29,,2,MCAP,30,75,2,4,MPAT,10,0,0,0,PLOB,15,10,2,4,PCOM,30,5,2,3,PODU,1,100,4,4,
ESD_Rapid_MHI,ESD_01,NOAA_ESD,BH,Maui,MHI,Leeward Maui,MAI-B4025,,61,,20.72635,-156.46207,10/25/2019,154,95,,27,,2,MCAP,35,40,2,4,MPAT,8,0,0,0,PCOM,40,10,2,4,PVAR,2,0,0,0,PODU,10,80,2,4,
ESD_Rapid_MHI,ESD_01,NOAA_ESD,BH,Maui,MHI,Leeward Maui,MAI-B4026,,28,,20.7093,-156.44833,10/25/2019,154,90,,27,,2,MCAP,30,50,2,4,PLOB,25,20,3,4,PCOM,30,10,3,4,MPAT,4,10,2,2,PODU,1,100,2,3,
ESD_Rapid_MHI,ESD_01,NOAA_ESD,BH,Maui,MHI,Leeward Maui,MAI-B4030,,44,,20.942,-156.69501,10/26/2019,154,22,,31,,2,PLOB,5,5,2,2,MCAP,5,100,2,3,PMEA,1,100,3,3,PCOM,10,5,1,1,,,,,,
ESD_Rapid_MHI,ESD_01,NOAA_ESD,BH,Maui,MHI,Leeward Maui,MAI-B4031,,38,,20.93688,-156.69493,10/26/2019,154,76,,36,,2,PLOB,15,15,1,2,PCOM,50,30,1,4,MCAP,10,90,2,3,PMEA,1,100,3,3,,,,,,
ESD_Rapid_MHI,ESD_01,NOAA_ESD,BH,Maui,MHI,Leeward Maui,MAI-B4032,,36,,20.91232,-156.69675,10/26/2019,154,85,,29,,2,PCOM,30,10,1,2,PLOB,35,20,2,4,MCAP,5,90,3,3,PMEA,1,100,3,3,PODU,10,90,2,3,
ESD_Rapid_MHI,ESD_01,NOAA_ESD,BH,Maui,MHI,Leeward Maui,MAI-B4033,,33,,20.91212,-156.69637,10/26/2019,154,91,,25,,2,PLOB,30,15,2,4,MCAP,15,85,3,3,MPAT,5,5,1,1,PCOM,40,10,2,4,PMEA,1,100,3,3,
ESD_Rapid_MHI,ESD_01,NOAA_ESD,BH,Maui,MHI,Leeward Maui,MAI-B4034,,28,,20.90815,-156.69136,10/26/2019,154,80,,36,,2,PLOB,25,30,2,4,PMEA,2,100,2,3,MCAP,8,100,2,3,PCOM,40,20,2,4,PLUT,3,100,2,3,
ESD_Rapid_MHI,ESD_01,NOAA_ESD,BH,Maui,MHI,Leeward Maui,MAI-B4035,,48,,20.87842,-156.69057,10/26/2019,154,65,,40,,2,PLOB,30,50,2,4,PCOM,30,25,3,4,PLUT,1,100,2,2,PMEA,1,100,3,3,MCAP,3,50,3,3,
ESD_Rapid_MHI,ESD_01,NOAA_ESD,BH,Maui,MHI,Leeward Maui,MAI-B4036,,10,,20.87831,-156.68646,10/26/2019,154,80,,39,,2,PLOB,65,30,2,4,MPAT,5,80,2,2,MCAP,5,90,3,3,PMEA,1,0,0,0,PODU,3,100,2,3,
ESD_Rapid_MHI,ESD_01,NOAA_ESD,BH,Maui,MHI,Leeward Maui,MAI-B4037,,33,,20.88104,-156.69102,10/26/2019,154,75,,48,,2,MCAP,35,90,3,4,PCOM,20,10,2,4,MPAT,5,20,1,3,PLOB,15,10,2,4,,,,,,
ESD_Rapid_MHI,ESD_01,NOAA_ESD,BH,Maui,MHI,Leeward Maui,MAI-B4038,MAI-SIO-OL4,33,,20.80346,-156.6028,10/14/2019,154,76,,50,,2,MCAP,40,90,2,3,MPAT,30,5,1,1,PCOM,5,15,2,4,PLOB,1,10,3,4,,,,,,
ESD_Rapid_MHI,ESD_01,NOAA_ESD,BH,Maui,MHI,Leeward Maui,MAI-B4039,MAI-SIO-CG1,33,,20.7863,-156.55809,10/15/2019,154,60,,19,,2,MCAP,10,90,3,3,PLOB,15,5,2,4,PCOM,20,5,1,4,MPAT,15,5,1,3,,,,,,
ESD_Rapid_MHI,ESD_01,NOAA_ESD,BVA,Oahu,MHI,NE Oahu,OAH-B005,OCC-OAH-005,45,,21.47971,-157.783,10/8/2019,154,55,,17,,1,PLOB,20,10,1,1,PLUT,10,20,1,2,MPAT,10,10,1,2,MFLA,5,80,2,4,PMEA,10,5,1,1,
ESD_Rapid_MHI,ESD_01,NOAA_ESD,BVA,Oahu,MHI,South Oahu,OAH-B008,OCC-OAH-008,42,,21.26181,-157.76555,10/15/2019,154,2,,1,,0,PLOB,1,0,0,0,POSP,1,1,1,1,,,,,,,,,,,,,,,,
ESD_Rapid_MHI,ESD_01,NOAA_ESD,BVA,Oahu,MHI,South Oahu,OAH-B010,OCC-OAH-010,40,,21.28832,-157.86533,10/15/2019,154,36,,40,,2,PLOB,15,10,1,1,PMEA,10,50,2,3,MPAT,5,50,1,1,MCAP,5,100,1,3,PLUT,1,50,1,1,"PGRA, 1% cover and no bleaching evident"
ESD_Rapid_MHI,ESD_01,NOAA_ESD,MA,Oahu,MHI,East Oahu,OAH-B3008,,88,,21.40474,-157.69006,10/9/2019,154,30,,62,,1,PLOB,25,60,1,2,MCAP,2,100,3,3,PMEA,2,50,1,3,PCOM,1,50,1,2,,,,,,
ESD_Rapid_MHI,ESD_01,NOAA_ESD,AH,Oahu,MHI,East Oahu,OAH-B3014,,71,,21.36983,-157.67747,10/9/2019,154,15,,40,,1,PMEA,10,40,1,3,MCAP,1,100,1,3,PLOB,3,20,1,4,PLUT,1,40,1,4,,,,,,
ESD_Rapid_MHI,ESD_01,NOAA_ESD,BVA,Oahu,MHI,East Oahu,OAH-B3015,,86,,21.42515,-157.71553,10/9/2019,154,25,,35,,1,MCAP,17,50,1,2,MPAT,2.5,10,1,1,PMEA,2.5,0,0,0,PLOB,1.5,0,0,0,PLUT,1.5,0,0,0,
ESD_Rapid_MHI,ESD_01,NOAA_ESD,BVA,Oahu,MHI,East Oahu,OAH-B3017,,88,,21.41315,-157.69749,10/9/2019,154,5,,6,,1,PMEA,1,1,1,1,MCAP,1,30,1,2,PLOB,1,0,0,0,,,,,,,,,,,
ESD_Rapid_MHI,ESD_01,NOAA_ESD,AH,Oahu,MHI,East Oahu,OAH-B3020,,52,,21.36559,-157.67978,10/9/2019,154,26,,42,,1,PLOB,15,40,1,4,PMEA,4,50,1,3,PCOM,5,20,1,2,MCAP,1,100,1,4,PDUE,1,90,1,3,
ESD_Rapid_MHI,ESD_01,NOAA_ESD,RS,Oahu,MHI,East Oahu,OAH-B3022,,34,,21.41927,-157.72507,10/9/2019,154,30,,8,,1,MPAT,18,5,1,2,PVAR,9,0,0,0,PDUE,1.5,30,1,2,PMEA,1.5,80,2,3,,,,,,
ESD_Rapid_MHI,ESD_01,NOAA_ESD,MA,Oahu,MHI,East Oahu,OAH-B3023,,29,,21.39108,-157.69485,10/9/2019,154,50,,26,,1,PMEA,25,20,1,4,PLOB,7.5,5,1,2,MPAT,7.5,80,2,3,MCAP,1,90,2,3,PDUE,1,50,1,2,
ESD_Rapid_MHI,ESD_01,NOAA_ESD,BVA,Oahu,MHI,East Oahu,OAH-B3027,,51,,21.40664,-157.7014,10/9/2019,154,30,,25,,2,PLUT,7,10,1,1,PLOB,3,0,0,0,MPAT,7,10,1,2,MCAP,6,90,2,3,PMEA,6,10,1,1,
ESD_Rapid_MHI,ESD_01,NOAA_ESD,AH,Oahu,MHI,East Oahu,OAH-B3029,,18,,21.37597,-157.69206,10/9/2019,154,15,,74,,2,PMEA,7,95,2,4,MPAT,3,65,1,3,MCAP,1,100,2,3,PLOB,1,0,0,0,PLIC,3,50,1,4,
ESD_Rapid_MHI,ESD_01,NOAA_ESD,RS,Oahu,MHI,East Oahu,OAH-B3032,,14,,21.42318,-157.73706,10/9/2019,154,10,,32,,3,MCAP,0.5,100,2,2,PCOM,7,10,1,1,PLOB,1.5,100,2,4,PMEA,0.05,100,3,4,PDAM,0.5,100,3,4,
ESD_Rapid_MHI,ESD_01,NOAA_ESD,RS,Oahu,MHI,East Oahu,OAH-B3034,,19,,21.41042,-157.72983,10/9/2019,154,45,,52,,2,MPAT,22,5,1,2,MCAP,16,95,2,3,PLOB,2.5,95,2,3,PMEA,2.5,100,2,3,MFLA,2,100,2,3,
ESD_Rapid_MHI,ESD_01,NOAA_ESD,AH,Oahu,MHI,East Oahu,OAH-B3036,,9,,21.40076,-157.71352,10/9/2019,154,11,,79,,2,MPAT,5,90,2,4,PLOB,1,100,2,4,PMEA,2,100,3,4,PDUE,1,100,3,4,MCAP,2,10,1,1,
ESD_Rapid_MHI,ESD_01,NOAA_ESD,BH,Oahu,MHI,NE Oahu,OAH-B3072,,89,,21.52678,-157.81578,10/8/2019,154,5,,4,,1,PLUT,2,0,0,0,PMEA,1,0,0,0,MPAT,1,0,0,0,MCAP,1,20,1,1,,,,,,
ESD_Rapid_MHI,ESD_01,NOAA_ESD,BVA,Oahu,MHI,NE Oahu,OAH-B3075,,75,,21.65546,-157.90891,10/8/2019,154,3,,17,,1,PMEA,1,0,0,0,PLOB,1,0,0,0,MCAP,1,50,1,2,,,,,,,,,,,
ESD_Rapid_MHI,ESD_01,NOAA_ESD,BH,Oahu,MHI,NE Oahu,OAH-B3078,,64,,21.50354,-157.79672,10/8/2019,154,45,,65,,1,MCAP,35,80,2,2,PMEA,5,0,0,0,PLOB,2,0,0,0,MFLA,1,80,2,2,PLUT,1,30,1,1,
ESD_Rapid_MHI,ESD_01,NOAA_ESD,BVA,Oahu,MHI,NE Oahu,OAH-B3081,,67,,21.58154,-157.85832,10/8/2019,154,11,,41,,1,MCAP,5,50,1,2,PLOB,2,50,1,2,PMEA,2,0,0,0,PLUT,2,50,2,4,,,,,,
ESD_Rapid_MHI,ESD_01,NOAA_ESD,BVA,Oahu,MHI,NE Oahu,OAH-B3084,,36,,21.53854,-157.82323,10/8/2019,154,20,,29,,1,PLUT,5,20,1,4,PLOB,5,20,1,4,PMEA,3,10,1,1,MPAT,5,50,1,2,MCAP,2,50,1,2,
ESD_Rapid_MHI,ESD_01,NOAA_ESD,BH,Oahu,MHI,NE Oahu,OAH-B3085,,22,,21.49754,-157.81325,10/8/2019,154,35,,25,,2,PLOB,20,20,2,4,MPAT,7,0,0,0,MCAP,5,50,2,4,MFLA,3,80,2,3,,,,,,
ESD_Rapid_MHI,ESD_01,NOAA_ESD,BH,Oahu,MHI,NE Oahu,OAH-B3087,,35,,21.58467,-157.86522,10/8/2019,154,20,,6,,1,PLOB,10,0,0,0,PMEA,4,0,0,0,MCAP,2,40,1,3,MFLA,1,50,2,3,MPAT,1,0,0,0,
ESD_Rapid_MHI,ESD_01,NOAA_ESD,BH,Oahu,MHI,NE Oahu,OAH-B3088,,41,,21.6169,-157.89626,10/8/2019,154,16,,3,,1,PLOB,10,0,0,0,MPAT,3,0,0,0,MCAP,1,50,1,2,PMEA,1,0,0,0,PLUT,1,0,0,0,
ESD_Rapid_MHI,ESD_01,NOAA_ESD,BVA,Oahu,MHI,NE Oahu,OAH-B3093,,32,,21.59948,-157.88087,10/8/2019,154,25,,14,,1,PLIC,10,0,0,0,PLOB,5,0,0,0,MFLA,2,50,2,4,PMEA,3,0,0,0,MCAP,5,50,2,3,
ESD_Rapid_MHI,ESD_01,NOAA_ESD,BH,Oahu,MHI,NE Oahu,OAH-B3095,,44,,21.63446,-157.90584,10/8/2019,154,6,,16,,1,PLOB,2,0,0,0,PLUT,1,20,1,2,PMEA,1,0,0,0,MCAP,1,25,2,3,MFLA,1,50,2,3,
ESD_Rapid_MHI,ESD_01,NOAA_ESD,BH,Oahu,MHI,NE Oahu,OAH-B3096,,26,,21.50615,-157.80225,10/8/2019,154,15,,17,,1,PLUT,1,75,1,2,PMEA,5,5,1,2,MFLA,2,75,1,3,PVAR,2,0,0,0,MPAT,3,0,0,0,Camera died only 12 photos
ESD_Rapid_MHI,ESD_01,NOAA_ESD,BVA,Oahu,MHI,NE Oahu,OAH-B3101,,16,,21.4676,-157.78337,10/8/2019,154,15,,18,,1,PLOB,5,10,1,2,PMEA,5,10,1,2,MPAT,3,25,1,1,MFLA,2,50,1,2,,,,,,
ESD_Rapid_MHI,ESD_01,NOAA_ESD,BH,Oahu,MHI,NE Oahu,OAH-B3104,,15,,21.52513,-157.82239,10/8/2019,154,28,,28,,1,PLOB,15,15,1,2,MFLA,5,85,2,3,PMEA,5,10,1,3,PDUE,2,15,2,2,PLUT,1,50,1,1,
ESD_Rapid_MHI,ESD_01,NOAA_ESD,BH,Oahu,MHI,NE Oahu,OAH-B3105,,8,,21.58058,-157.88444,10/8/2019,154,31,,27,,2,PLOB,15,5,1,1,MFLA,8,90,2,3,PMEA,5,5,1,1,MCAP,1,10,1,1,MPAT,2,0,0,0,
ESD_Rapid_MHI,ESD_01,NOAA_ESD,BVA,Oahu,MHI,NE Oahu,OAH-B3106,,14,,21.48806,-157.81126,10/8/2019,154,20,,25,,1,PLOB,5,20,1,3,MCAP,5,50,1,3,MPAT,5,10,1,2,PMEA,3,20,1,2,PLUT,2,20,1,3,
ESD_Rapid_MHI,ESD_01,NOAA_ESD,AH,Oahu,MHI,North Shore Oahu,OAH-B3108,,98,,21.67634,-158.06158,10/10/2019,154,2,,58,,1,PLOB,1.5,50,1,1,MCAP,0.5,80,1,3,,,,,,,,,,,,,,,,
ESD_Rapid_MHI,ESD_01,NOAA_ESD,AH,Oahu,MHI,North Shore Oahu,OAH-B3111,,84,,21.6317,-158.08913,10/16/2019,154,4,,65,,1,MCAP,2,100,1,2,PLOB,1,0,0,0,PLUT,1,60,1,1,,,,,,,,,,,
ESD_Rapid_MHI,ESD_01,NOAA_ESD,AH,Oahu,MHI,North Shore Oahu,OAH-B3113,,88,,21.70428,-158.02632,10/10/2019,154,7,,100,,2,MCAP,6,100,2,2,PLOB,1,100,1,1,,,,,,,,,,,,,,,,
ESD_Rapid_MHI,ESD_01,NOAA_ESD,AH,Oahu,MHI,North Shore Oahu,OAH-B3116,,64,,21.68807,-158.04333,10/10/2019,154,10,,74,,2,PLOB,2,50,1,1,MCAP,8,80,2,3,,,,,,,,,,,,,,,,
ESD_Rapid_MHI,ESD_01,NOAA_ESD,AH,Oahu,MHI,North Shore Oahu,OAH-B3121,,61,,21.61264,-158.11618,10/16/2019,154,10,,93,,2,MCAP,8,100,1,4,PMEA,1,50,1,3,PLUT,1,80,1,2,,,,,,,,,,,
ESD_Rapid_MHI,ESD_01,NOAA_ESD,AH,Oahu,MHI,North Shore Oahu,OAH-B3223,,21,,21.68908,-158.03491,10/10/2019,154,15.5,,51,,1,PLIC,13,50,1,4,PLOB,1.5,50,1,1,PMEA,0.5,35,1,2,MCAP,0.5,100,2,3,,,,,,
ESD_Rapid_MHI,ESD_01,NOAA_ESD,AH,Oahu,MHI,North Shore Oahu,OAH-B3224,,32,,21.61815,-158.09941,10/16/2019,154,3,,83,,1,PMEA,1,100,1,2,MCAP,1,100,1,3,POSP,1,50,1,3,,,,,,,,,,,
ESD_Rapid_MHI,ESD_01,NOAA_ESD,AH,Oahu,MHI,North Shore Oahu,OAH-B3225,,22,,21.59768,-158.1167,10/16/2019,154,6,,90,,1,PMEA,1,90,1,3,PLIC,2,75,1,2,MCAP,1,100,2,4,PLUT,2,100,1,3,,,,,,
ESD_Rapid_MHI,ESD_01,NOAA_ESD,AH,Oahu,MHI,North Shore Oahu,OAH-B3229,,23,,21.70109,-158.02042,10/10/2019,154,17,,86,,1,PLIC,13,90,1,2,PMEA,1,90,1,1,MFLA,1,100,2,3,LEPT,1,0,0,0,PLOB,1,100,1,1,
ESD_Rapid_MHI,ESD_01,NOAA_ESD,AH,Oahu,MHI,North Shore Oahu,OAH-B3231,,33,,21.67765,-158.04977,10/10/2019,154,6.5,,73,,1,PMEA,4,70,1,3,PLOB,0.5,70,1,4,PLIC,1,60,1,1,PLUT,0.5,100,1,4,MCAP,0.5,100,3,3,
ESD_Rapid_MHI,ESD_01,NOAA_ESD,AH,Oahu,MHI,North Shore Oahu,OAH-B3232,,30,,21.63227,-158.07932,10/16/2019,154,20,,74,,1,PMEA,3,90,2,4,PLIC,9,50,1,2,MCAP,1,100,2,3,PLUT,6,100,1,4,MPAT,1,50,1,2,
ESD_Rapid_MHI,ESD_01,NOAA_ESD,AH,Oahu,MHI,North Shore Oahu,OAH-B3234,,15,,21.68142,-158.04118,10/10/2019,154,10,,56,,1,PLIC,7,60,2,3,PMEA,1,40,1,2,PDUE,0.5,70,1,2,PLOB,0.5,20,1,1,MFLA,0.5,100,1,2,
ESD_Rapid_MHI,ESD_01,NOAA_ESD,AH,Oahu,MHI,North Shore Oahu,OAH-B3237,,36,,21.67109,-158.05327,10/10/2019,154,4,,56,,1,PLOB,2,50,1,1,PMEA,1,25,1,1,MCAP,1,100,3,3,,,,,,,,,,,
ESD_Rapid_MHI,ESD_01,NOAA_ESD,AH,Oahu,MHI,North Shore Oahu,OAH-B3240,,11,,21.69681,-158.02365,10/10/2019,154,20,,94,,1,PMEA,3,90,1,4,PLIC,14,95,1,2,PDUE,2,90,1,2,PLOB,0.5,100,1,1,MFLA,0.5,80,1,2,
ESD_Rapid_MHI,ESD_01,NOAA_ESD,AH,Oahu,MHI,North Shore Oahu,OAH-B3242,,16,,21.61902,-158.09084,10/16/2019,154,20,,85,,1,MCAP,1,100,1,4,PLIC,10,80,1,4,PMEA,5,90,1,2,MPAT,1,50,1,2,PLUT,3,100,1,4,
ESD_Rapid_MHI,ESD_01,NOAA_ESD,AH,Oahu,MHI,North Shore Oahu,OAH-B3243,,15,,21.62958,-158.07751,10/16/2019,154,7,,84,,1,PMEA,1,90,1,2,PLIC,5,80,1,4,MFLA,1,100,1,3,,,,,,,,,,,
ESD_Rapid_MHI,ESD_01,NOAA_ESD,AH,Oahu,MHI,North Shore Oahu,OAH-B3246,,13,,21.59097,-158.13522,10/16/2019,154,31,,83,,2,PMEA,15,90,2,4,PDUE,2,100,2,4,MPAT,2,10,1,1,PLIC,9,90,1,4,PLUT,2,100,1,4,MFLA 1% COVER BUT 100% BLE (3 OR 4)
ESD_Rapid_MHI,ESD_01,NOAA_ESD,AH,Oahu,MHI,North Shore Oahu,OAH-B3247,,6,,21.69099,-158.03186,10/10/2019,154,5,,88,,1,MFLA,2,100,1,3,PDUE,1,80,1,2,PLIC,1,80,1,1,PMEA,1,80,1,4,,,,,,
ESD_Rapid_MHI,ESD_01,NOAA_ESD,TAO,Oahu,MHI,South Oahu,OAH-B3249,,29,,21.27431,-157.84122,10/15/2019,154,25,,26,,1,PMEA,10,50,2,3,PLOB,5,0,0,0,PLUT,5,10,1,3,MCAP,1,100,3,3,PGRA,1,0,0,0,
ESD_Rapid_MHI,ESD_01,NOAA_ESD,BVA,Oahu,MHI,South Oahu,OAH-B3257,,12,,21.26629,-157.77156,10/15/2019,154,26,,22,,1,PMEA,10,50,1,2,PLOB,10,5,1,1,MPAT,5,5,1,1,PDUE,1,0,0,0,,,,,,"Interesting, many fist sized PMEA that are about 3-4 yrs old that survived 2015 but are bleached"
