Dataset_Name,Organization_Name,Observer_Name,Island_Name,Location_Name,Site_Name,Depth_ft,Depth_m,DepthBin_5m,Longitude_DD,Latitude_DD,ObservationDate,AreaSurveyed_m2,PercentLiveCoralCover,PctCoralUnbleached,PctCoralPartialBleached,PctCoralFullyBleached,PctAffected,UploadDate,InstitutionDataOwner,SupplierOfDataset,OwnerOfRecordForDataset,DataAuthors,DataManager,Method_Type,RasterAddress_1km,Longitude_RAS_1km,Latitude_RAS_1km,,,,,,,
NOAA_MHI_2015,NOAA-CREP,CREP-TOW,Hawaii,,20151111304_HAW,27.42290114,9.858500267,"(5,10]",-155.8803788,20.10210719,2015/11/11,2027.6,40,53.5,42.5,4,46.5,10/5/2016,NOAA-CREP,NOAA CREP,NOAA CREP,"Noah Pomeroy, Thomas Oliver",Troy Kanemura,Towboard Survey,36185,-155.8785165,20.10140965,,,,,,,
NOAA_MHI_2015,NOAA-CREP,CREP-TOW,Hawaii,,20151111305_HAW,26.19149253,9.483166923,"(5,10]",-155.8796164,20.1004441,2015/11/11,2518.3,30,56,40,4,44,10/5/2016,NOAA-CREP,NOAA CREP,NOAA CREP,"Noah Pomeroy, Thomas Oliver",Troy Kanemura,Towboard Survey,36185,-155.8785165,20.10140965,,,,,,,
NOAA_MHI_2015,NOAA-CREP,CREP-TOW,Hawaii,,20151111306_HAW,23.14017463,8.553125227,"(5,10]",-155.8788249,20.09862833,2015/11/11,2120.9,32.5,55,37.5,7.5,45,10/5/2016,NOAA-CREP,NOAA CREP,NOAA CREP,"Noah Pomeroy, Thomas Oliver",Troy Kanemura,Towboard Survey,36185,-155.8785165,20.10140965,,,,,,,
NOAA_MHI_2015,NOAA-CREP,CREP-TOW,Hawaii,,20151111307_HAW,24.52178556,8.974240239,"(5,10]",-155.8786547,20.09673486,2015/11/11,2417.2,20,55,37.5,7.5,45,10/5/2016,NOAA-CREP,NOAA CREP,NOAA CREP,"Noah Pomeroy, Thomas Oliver",Troy Kanemura,Towboard Survey,36420,-155.8785165,20.09238444,,,,,,,
NOAA_MHI_2015,NOAA-CREP,CREP-TOW,Hawaii,,20151111308_HAW,25.88674624,9.390280254,"(5,10]",-155.8775168,20.095834,2015/11/11,2133.3,22.5,52.5,40,7.5,47.5,10/5/2016,NOAA-CREP,NOAA CREP,NOAA CREP,"Noah Pomeroy, Thomas Oliver",Troy Kanemura,Towboard Survey,36420,-155.8785165,20.09238444,,,,,,,
NOAA_MHI_2015,NOAA-CREP,CREP-TOW,Hawaii,,20151111309_HAW,25.03609004,9.131000244,"(5,10]",-155.8764165,20.09452217,2015/11/11,1910.3,22.5,47.5,42.5,10,52.5,10/5/2016,NOAA-CREP,NOAA CREP,NOAA CREP,"Noah Pomeroy, Thomas Oliver",Troy Kanemura,Towboard Survey,36420,-155.8785165,20.09238444,,,,,,,
NOAA_MHI_2015,NOAA-CREP,CREP-TOW,Hawaii,,20151111310_HAW,25.12467272,9.158000245,"(5,10]",-155.8755712,20.09323859,2015/11/11,1911.3,27.5,45,42.5,12.5,55,10/5/2016,NOAA-CREP,NOAA CREP,NOAA CREP,"Noah Pomeroy, Thomas Oliver",Troy Kanemura,Towboard Survey,36420,-155.8785165,20.09238444,,,,,,,
NOAA_MHI_2015,NOAA-CREP,CREP-TOW,Hawaii,,20151111401_HAW,27.35485199,9.837758887,"(5,10]",-155.8718416,20.0872948,2015/11/11,2667.5,45,40,45,15,60,10/5/2016,NOAA-CREP,NOAA CREP,NOAA CREP,"Noah Pomeroy, Thomas Oliver",Troy Kanemura,Towboard Survey,36656,-155.8695025,20.08335922,,,,,,,
NOAA_MHI_2015,NOAA-CREP,CREP-TOW,Hawaii,,20151111402_HAW,28.08486529,10.06026694,"(10,15]",-155.8709724,20.08514774,2015/11/11,2709.7,30,42.5,42.5,15,57.5,10/5/2016,NOAA-CREP,NOAA CREP,NOAA CREP,"Noah Pomeroy, Thomas Oliver",Troy Kanemura,Towboard Survey,36656,-155.8695025,20.08335922,,,,,,,
NOAA_MHI_2015,NOAA-CREP,CREP-TOW,Hawaii,,20151111403_HAW,21.99029879,8.202643071,"(5,10]",-155.8691988,20.08356882,2015/11/11,2765,37.5,52.5,32.5,15,47.5,10/5/2016,NOAA-CREP,NOAA CREP,NOAA CREP,"Noah Pomeroy, Thomas Oliver",Troy Kanemura,Towboard Survey,36656,-155.8695025,20.08335922,,,,,,,
NOAA_MHI_2015,NOAA-CREP,CREP-TOW,Hawaii,,20151111404_HAW,26.09992887,9.45525832,"(5,10]",-155.8677806,20.08135114,2015/11/11,3068.8,37.5,50,30,20,50,10/5/2016,NOAA-CREP,NOAA CREP,NOAA CREP,"Noah Pomeroy, Thomas Oliver",Troy Kanemura,Towboard Survey,36656,-155.8695025,20.08335922,,,,,,,
NOAA_MHI_2015,NOAA-CREP,CREP-TOW,Hawaii,,20151111405_HAW,31.35470259,11.05691335,"(10,15]",-155.8662509,20.07951759,2015/11/11,2361.3,45,40,37.5,22.5,60,10/5/2016,NOAA-CREP,NOAA CREP,NOAA CREP,"Noah Pomeroy, Thomas Oliver",Troy Kanemura,Towboard Survey,36656,-155.8695025,20.08335922,,,,,,,
NOAA_MHI_2015,NOAA-CREP,CREP-TOW,Hawaii,,20151111406_HAW,24.3611203,8.925269467,"(5,10]",-155.8654489,20.07741916,2015/11/11,2605,52.5,40,35,25,60,10/5/2016,NOAA-CREP,NOAA CREP,NOAA CREP,"Noah Pomeroy, Thomas Oliver",Troy Kanemura,Towboard Survey,36891,-155.8695025,20.07433401,,,,,,,
NOAA_MHI_2015,NOAA-CREP,CREP-TOW,Hawaii,,20151111407_HAW,20.59626293,7.777740941,"(5,10]",-155.8642419,20.0752913,2015/11/11,2925,37.5,40,32.5,27.5,60,10/5/2016,NOAA-CREP,NOAA CREP,NOAA CREP,"Noah Pomeroy, Thomas Oliver",Troy Kanemura,Towboard Survey,36892,-155.8604885,20.07433401,,,,,,,
NOAA_MHI_2015,NOAA-CREP,CREP-TOW,Hawaii,,20151111408_HAW,25.6315625,9.31250025,"(5,10]",-155.8622059,20.0740523,2015/11/11,2502.7,27.5,37.5,30,32.5,62.5,10/5/2016,NOAA-CREP,NOAA CREP,NOAA CREP,"Noah Pomeroy, Thomas Oliver",Troy Kanemura,Towboard Survey,36892,-155.8604885,20.07433401,,,,,,,
NOAA_MHI_2015,NOAA-CREP,CREP-TOW,Hawaii,,20151111409_HAW,19.60108032,7.474409282,"(5,10]",-155.8602932,20.0734044,2015/11/11,2227.2,32.5,37.5,30,32.5,62.5,10/5/2016,NOAA-CREP,NOAA CREP,NOAA CREP,"Noah Pomeroy, Thomas Oliver",Troy Kanemura,Towboard Survey,36892,-155.8604885,20.07433401,,,,,,,
NOAA_MHI_2015,NOAA-CREP,CREP-TOW,Hawaii,,20151111410_HAW,25.77849726,9.357285965,"(5,10]",-155.8589616,20.07199025,2015/11/11,2208.4,37.5,27.5,40,32.5,72.5,10/5/2016,NOAA-CREP,NOAA CREP,NOAA CREP,"Noah Pomeroy, Thomas Oliver",Troy Kanemura,Towboard Survey,36892,-155.8604885,20.07433401,,,,,,,
NOAA_MHI_2015,NOAA-CREP,CREP-TOW,Hawaii,,20151111501_HAW,25.27652874,9.20428596,"(5,10]",-155.8568733,20.06994098,2015/11/11,1961.1,27.5,45,35,20,55,10/5/2016,NOAA-CREP,NOAA CREP,NOAA CREP,"Noah Pomeroy, Thomas Oliver",Troy Kanemura,Towboard Survey,36892,-155.8604885,20.07433401,,,,,,,
NOAA_MHI_2015,NOAA-CREP,CREP-TOW,Hawaii,,20151111502_HAW,23.84724486,8.768640233,"(5,10]",-155.8563365,20.06831287,2015/11/11,2076.5,25,35,32.5,32.5,65,10/5/2016,NOAA-CREP,NOAA CREP,NOAA CREP,"Noah Pomeroy, Thomas Oliver",Troy Kanemura,Towboard Survey,37127,-155.8604885,20.06530879,,,,,,,
NOAA_MHI_2015,NOAA-CREP,CREP-TOW,Hawaii,,20151111503_HAW,24.42191679,8.943800238,"(5,10]",-155.8551998,20.06681232,2015/11/11,2269.1,27.5,42.5,20,37.5,57.5,10/5/2016,NOAA-CREP,NOAA CREP,NOAA CREP,"Noah Pomeroy, Thomas Oliver",Troy Kanemura,Towboard Survey,37128,-155.8514745,20.06530879,,,,,,,
NOAA_MHI_2015,NOAA-CREP,CREP-TOW,Hawaii,,20151111504_HAW,28.22459783,10.10285742,"(10,15]",-155.8540553,20.06517358,2015/11/11,2179.5,25,40,20,40,60,10/5/2016,NOAA-CREP,NOAA CREP,NOAA CREP,"Noah Pomeroy, Thomas Oliver",Troy Kanemura,Towboard Survey,37128,-155.8514745,20.06530879,,,,,,,
NOAA_MHI_2015,NOAA-CREP,CREP-TOW,Hawaii,,20151111505_HAW,30.30884731,10.73813666,"(10,15]",-155.852935,20.06378652,2015/11/11,1956.7,25,45,17.5,37.5,55,10/5/2016,NOAA-CREP,NOAA CREP,NOAA CREP,"Noah Pomeroy, Thomas Oliver",Troy Kanemura,Towboard Survey,37128,-155.8514745,20.06530879,,,,,,,
NOAA_MHI_2015,NOAA-CREP,CREP-TOW,Hawaii,,20151111506_HAW,23.2043828,8.572695877,"(5,10]",-155.8518307,20.06240877,2015/11/11,2076.9,25,40,15,45,60,10/5/2016,NOAA-CREP,NOAA CREP,NOAA CREP,"Noah Pomeroy, Thomas Oliver",Troy Kanemura,Towboard Survey,37128,-155.8514745,20.06530879,,,,,,,
NOAA_MHI_2015,NOAA-CREP,CREP-TOW,Hawaii,,20151111507_HAW,30.47870534,10.78990939,"(10,15]",-155.8504326,20.06125439,2015/11/11,2017.4,27.5,37.5,25,37.5,62.5,10/5/2016,NOAA-CREP,NOAA CREP,NOAA CREP,"Noah Pomeroy, Thomas Oliver",Troy Kanemura,Towboard Survey,37128,-155.8514745,20.06530879,,,,,,,
NOAA_MHI_2015,NOAA-CREP,CREP-TOW,Hawaii,,20151111508_HAW,22.39650513,8.326454764,"(5,10]",-155.8489719,20.06031239,2015/11/11,1894.1,32.5,30,25,45,70,10/5/2016,NOAA-CREP,NOAA CREP,NOAA CREP,"Noah Pomeroy, Thomas Oliver",Troy Kanemura,Towboard Survey,37363,-155.8514745,20.05628358,,,,,,,
NOAA_MHI_2015,NOAA-CREP,CREP-TOW,Hawaii,,20151111509_HAW,22.60990886,8.391500221,"(5,10]",-155.8476224,20.05888954,2015/11/11,2367.1,32.5,27.5,27.5,45,72.5,10/5/2016,NOAA-CREP,NOAA CREP,NOAA CREP,"Noah Pomeroy, Thomas Oliver",Troy Kanemura,Towboard Survey,37363,-155.8514745,20.05628358,,,,,,,
NOAA_MHI_2015,NOAA-CREP,CREP-TOW,Hawaii,,20151111510_HAW,24.25410183,8.892650238,"(5,10]",-155.8460193,20.05752677,2015/11/11,2181.8,30,42.5,20,37.5,57.5,10/5/2016,NOAA-CREP,NOAA CREP,NOAA CREP,"Noah Pomeroy, Thomas Oliver",Troy Kanemura,Towboard Survey,37364,-155.8424605,20.05628358,,,,,,,
NOAA_MHI_2015,NOAA-CREP,CREP-TOW,Hawaii,,20151112101_HAW,27.99384798,10.03252486,"(10,15]",-155.8303229,19.99700278,2015/11/12,2521.4,22.5,47.5,20,32.5,52.5,10/5/2016,NOAA-CREP,NOAA CREP,NOAA CREP,"Noah Pomeroy, Thomas Oliver",Troy Kanemura,Towboard Survey,39010,-155.8334465,19.99310708,,,,,,,
NOAA_MHI_2015,NOAA-CREP,CREP-TOW,Hawaii,,20151112102_HAW,28.53206709,10.19657405,"(10,15]",-155.8297931,19.99488087,2015/11/12,2371.4,12.5,45,20,35,55,10/5/2016,NOAA-CREP,NOAA CREP,NOAA CREP,"Noah Pomeroy, Thomas Oliver",Troy Kanemura,Towboard Survey,39010,-155.8334465,19.99310708,,,,,,,
NOAA_MHI_2015,NOAA-CREP,CREP-TOW,Hawaii,,20151112103_HAW,27.66866833,9.933410107,"(5,10]",-155.829342,19.99293391,2015/11/12,2373.8,10,50,20,30,50,10/5/2016,NOAA-CREP,NOAA CREP,NOAA CREP,"Noah Pomeroy, Thomas Oliver",Troy Kanemura,Towboard Survey,39010,-155.8334465,19.99310708,,,,,,,
NOAA_MHI_2015,NOAA-CREP,CREP-TOW,Hawaii,,20151112104_HAW,23.96325536,8.804000234,"(5,10]",-155.8294424,19.99070497,2015/11/12,2612.5,4,50,25,25,50,10/5/2016,NOAA-CREP,NOAA CREP,NOAA CREP,"Noah Pomeroy, Thomas Oliver",Troy Kanemura,Towboard Survey,39010,-155.8334465,19.99310708,,,,,,,
NOAA_MHI_2015,NOAA-CREP,CREP-TOW,Hawaii,,20151112105_HAW,19.54460929,7.457196912,"(5,10]",-155.831079,19.98902551,2015/11/12,2600.5,22.5,40,20,40,60,10/5/2016,NOAA-CREP,NOAA CREP,NOAA CREP,"Noah Pomeroy, Thomas Oliver",Troy Kanemura,Towboard Survey,39010,-155.8334465,19.99310708,,,,,,,
NOAA_MHI_2015,NOAA-CREP,CREP-TOW,Hawaii,,20151112106_HAW,25.50465853,9.27381992,"(5,10]",-155.8324528,19.98756679,2015/11/12,2423.4,10,50,20,30,50,10/5/2016,NOAA-CREP,NOAA CREP,NOAA CREP,"Noah Pomeroy, Thomas Oliver",Troy Kanemura,Towboard Survey,39245,-155.8334465,19.98408187,,,,,,,
NOAA_MHI_2015,NOAA-CREP,CREP-TOW,Hawaii,,20151112107_HAW,27.12458673,9.767574035,"(5,10]",-155.833099,19.98570024,2015/11/12,2341.8,7.5,42.5,20,37.5,57.5,10/5/2016,NOAA-CREP,NOAA CREP,NOAA CREP,"Noah Pomeroy, Thomas Oliver",Troy Kanemura,Towboard Survey,39245,-155.8334465,19.98408187,,,,,,,
NOAA_MHI_2015,NOAA-CREP,CREP-TOW,Hawaii,,20151112108_HAW,22.84153079,8.462098585,"(5,10]",-155.8324161,19.98371739,2015/11/12,2557.8,12.5,40,20,40,60,10/5/2016,NOAA-CREP,NOAA CREP,NOAA CREP,"Noah Pomeroy, Thomas Oliver",Troy Kanemura,Towboard Survey,39245,-155.8334465,19.98408187,,,,,,,
NOAA_MHI_2015,NOAA-CREP,CREP-TOW,Hawaii,,20151112109_HAW,27.82604108,9.981377321,"(5,10]",-155.833697,19.98181564,2015/11/12,2449.6,15,45,20,35,55,10/5/2016,NOAA-CREP,NOAA CREP,NOAA CREP,"Noah Pomeroy, Thomas Oliver",Troy Kanemura,Towboard Survey,39245,-155.8334465,19.98408187,,,,,,,
NOAA_MHI_2015,NOAA-CREP,CREP-TOW,Hawaii,,20151112110_HAW,25.26881096,9.201933581,"(5,10]",-155.8348392,19.98016085,2015/11/12,2542.9,17.5,45,22.5,32.5,55,10/5/2016,NOAA-CREP,NOAA CREP,NOAA CREP,"Noah Pomeroy, Thomas Oliver",Troy Kanemura,Towboard Survey,39245,-155.8334465,19.98408187,,,,,,,
NOAA_MHI_2015,NOAA-CREP,CREP-TOW,Hawaii,,20151112201_HAW,33.18214683,11.61391835,"(10,15]",-155.8620023,19.95677019,2015/11/12,2955.8,10,62.5,15,22.5,37.5,10/5/2016,NOAA-CREP,NOAA CREP,NOAA CREP,"Noah Pomeroy, Thomas Oliver",Troy Kanemura,Towboard Survey,39947,-155.8604885,19.95700623,,,,,,,
NOAA_MHI_2015,NOAA-CREP,CREP-TOW,Hawaii,,20151112202_HAW,29.28069023,10.42475438,"(10,15]",-155.8631856,19.95472304,2015/11/12,2448.5,20,65,20,15,35,10/5/2016,NOAA-CREP,NOAA CREP,NOAA CREP,"Noah Pomeroy, Thomas Oliver",Troy Kanemura,Towboard Survey,39947,-155.8604885,19.95700623,,,,,,,
NOAA_MHI_2015,NOAA-CREP,CREP-TOW,Hawaii,,20151112203_HAW,21.60529952,8.085295294,"(5,10]",-155.8647374,19.95293604,2015/11/12,2699.3,40,55,32.5,12.5,45,10/5/2016,NOAA-CREP,NOAA CREP,NOAA CREP,"Noah Pomeroy, Thomas Oliver",Troy Kanemura,Towboard Survey,39947,-155.8604885,19.95700623,,,,,,,
NOAA_MHI_2015,NOAA-CREP,CREP-TOW,Hawaii,,20151112204_HAW,24.20630644,8.878082203,"(5,10]",-155.8667976,19.95166096,2015/11/12,2596.4,45,42.5,40,17.5,57.5,10/5/2016,NOAA-CREP,NOAA CREP,NOAA CREP,"Noah Pomeroy, Thomas Oliver",Troy Kanemura,Towboard Survey,40181,-155.8695025,19.94798101,,,,,,,
NOAA_MHI_2015,NOAA-CREP,CREP-TOW,Hawaii,,20151112205_HAW,12.28034547,5.243049299,"(5,10]",-155.8690296,19.95066081,2015/11/12,2719.6,35,50,30,20,50,10/5/2016,NOAA-CREP,NOAA CREP,NOAA CREP,"Noah Pomeroy, Thomas Oliver",Troy Kanemura,Towboard Survey,40181,-155.8695025,19.94798101,,,,,,,
NOAA_MHI_2015,NOAA-CREP,CREP-TOW,Hawaii,,20151112206_HAW,26.04938554,9.439852713,"(5,10]",-155.8709932,19.94906047,2015/11/12,2741.9,22.5,60,15,25,40,10/5/2016,NOAA-CREP,NOAA CREP,NOAA CREP,"Noah Pomeroy, Thomas Oliver",Troy Kanemura,Towboard Survey,40181,-155.8695025,19.94798101,,,,,,,
NOAA_MHI_2015,NOAA-CREP,CREP-TOW,Hawaii,,20151112207_HAW,40.23864204,13.76473809,"(10,15]",-155.8724717,19.9468605,2015/11/12,3067.6,22.5,62.5,12.5,25,37.5,10/5/2016,NOAA-CREP,NOAA CREP,NOAA CREP,"Noah Pomeroy, Thomas Oliver",Troy Kanemura,Towboard Survey,40181,-155.8695025,19.94798101,,,,,,,
NOAA_MHI_2015,NOAA-CREP,CREP-TOW,Hawaii,,20151112208_HAW,31.11828334,10.98485276,"(10,15]",-155.8744117,19.94502034,2015/11/12,2788.6,10,70,17.5,12.5,30,10/5/2016,NOAA-CREP,NOAA CREP,NOAA CREP,"Noah Pomeroy, Thomas Oliver",Troy Kanemura,Towboard Survey,40180,-155.8785165,19.94798101,,,,,,,
NOAA_MHI_2015,NOAA-CREP,CREP-TOW,Hawaii,,20151112209_HAW,31.49896835,11.10088555,"(10,15]",-155.8768665,19.94402149,2015/11/12,2840.1,15,45,35,20,55,10/5/2016,NOAA-CREP,NOAA CREP,NOAA CREP,"Noah Pomeroy, Thomas Oliver",Troy Kanemura,Towboard Survey,40180,-155.8785165,19.94798101,,,,,,,
NOAA_MHI_2015,NOAA-CREP,CREP-TOW,Hawaii,,20151112210_HAW,32.81922677,11.50330032,"(10,15]",-155.8786541,19.94242233,2015/11/12,2392.5,15,55,22.5,22.5,45,10/5/2016,NOAA-CREP,NOAA CREP,NOAA CREP,"Noah Pomeroy, Thomas Oliver",Troy Kanemura,Towboard Survey,40415,-155.8785165,19.9389558,,,,,,,
NOAA_MHI_2015,NOAA-CREP,CREP-TOW,Hawaii,,20151112301_HAW,28.3741565,10.1484429,"(10,15]",-155.9026697,19.90580181,2015/11/12,2221.6,25,67.5,17.5,15,32.5,10/5/2016,NOAA-CREP,NOAA CREP,NOAA CREP,"Noah Pomeroy, Thomas Oliver",Troy Kanemura,Towboard Survey,41352,-155.9055585,19.90285494,,,,,,,
NOAA_MHI_2015,NOAA-CREP,CREP-TOW,Hawaii,,20151112302_HAW,21.85017926,8.159934638,"(5,10]",-155.9041022,19.90437051,2015/11/12,2216.9,37.5,57.5,15,27.5,42.5,10/5/2016,NOAA-CREP,NOAA CREP,NOAA CREP,"Noah Pomeroy, Thomas Oliver",Troy Kanemura,Towboard Survey,41352,-155.9055585,19.90285494,,,,,,,
NOAA_MHI_2015,NOAA-CREP,CREP-TOW,Hawaii,,20151112303_HAW,26.65257604,9.623705177,"(5,10]",-155.9055015,19.90302612,2015/11/12,1998.9,27.5,60,15,25,40,10/5/2016,NOAA-CREP,NOAA CREP,NOAA CREP,"Noah Pomeroy, Thomas Oliver",Troy Kanemura,Towboard Survey,41352,-155.9055585,19.90285494,,,,,,,
NOAA_MHI_2015,NOAA-CREP,CREP-TOW,Hawaii,,20151112304_HAW,28.48963131,10.18363962,"(10,15]",-155.9066979,19.90164513,2015/11/12,2000.8,32.5,55,17.5,27.5,45,10/5/2016,NOAA-CREP,NOAA CREP,NOAA CREP,"Noah Pomeroy, Thomas Oliver",Troy Kanemura,Towboard Survey,41352,-155.9055585,19.90285494,,,,,,,
NOAA_MHI_2015,NOAA-CREP,CREP-TOW,Hawaii,,20151112305_HAW,23.33989576,8.614000228,"(5,10]",-155.9076631,19.90009049,2015/11/12,2007.7,37.5,60,15,25,40,10/5/2016,NOAA-CREP,NOAA CREP,NOAA CREP,"Noah Pomeroy, Thomas Oliver",Troy Kanemura,Towboard Survey,41352,-155.9055585,19.90285494,,,,,,,
NOAA_MHI_2015,NOAA-CREP,CREP-TOW,Hawaii,,20151112306_HAW,25.05437669,9.136574015,"(5,10]",-155.9089317,19.8987722,2015/11/12,2058.3,35,57.5,17.5,25,42.5,10/5/2016,NOAA-CREP,NOAA CREP,NOAA CREP,"Noah Pomeroy, Thomas Oliver",Troy Kanemura,Towboard Survey,41352,-155.9055585,19.90285494,,,,,,,
NOAA_MHI_2015,NOAA-CREP,CREP-TOW,Hawaii,,20151112307_HAW,29.54385663,10.5049675,"(10,15]",-155.9102088,19.89749162,2015/11/12,1985.8,20,55,17.5,27.5,45,10/5/2016,NOAA-CREP,NOAA CREP,NOAA CREP,"Noah Pomeroy, Thomas Oliver",Troy Kanemura,Towboard Survey,41586,-155.9145725,19.89382973,,,,,,,
NOAA_MHI_2015,NOAA-CREP,CREP-TOW,Hawaii,,20151112308_HAW,37.54867597,12.94483644,"(10,15]",-155.9105071,19.89560433,2015/11/12,2355.4,10,60,15,25,40,10/5/2016,NOAA-CREP,NOAA CREP,NOAA CREP,"Noah Pomeroy, Thomas Oliver",Troy Kanemura,Towboard Survey,41586,-155.9145725,19.89382973,,,,,,,
NOAA_MHI_2015,NOAA-CREP,CREP-TOW,Hawaii,,20151112309_HAW,32.85610663,11.5145413,"(10,15]",-155.9092941,19.89411043,2015/11/12,2109.4,15,57.5,15,27.5,42.5,10/5/2016,NOAA-CREP,NOAA CREP,NOAA CREP,"Noah Pomeroy, Thomas Oliver",Troy Kanemura,Towboard Survey,41587,-155.9055585,19.89382973,,,,,,,
NOAA_MHI_2015,NOAA-CREP,CREP-TOW,Hawaii,,20151112310_HAW,26.29024581,9.513266923,"(5,10]",-155.908256,19.892585,2015/11/12,2244.4,15,55,25,20,45,10/5/2016,NOAA-CREP,NOAA CREP,NOAA CREP,"Noah Pomeroy, Thomas Oliver",Troy Kanemura,Towboard Survey,41587,-155.9055585,19.89382973,,,,,,,
NOAA_MHI_2015,NOAA-CREP,CREP-TOW,Hawaii,,20151112401_HAW,27.35731123,9.838508463,"(5,10]",-155.9262087,19.86269191,2015/11/12,2417.2,15,65,17.5,17.5,35,10/5/2016,NOAA-CREP,NOAA CREP,NOAA CREP,"Noah Pomeroy, Thomas Oliver",Troy Kanemura,Towboard Survey,42290,-155.9235865,19.86675409,,,,,,,
NOAA_MHI_2015,NOAA-CREP,CREP-TOW,Hawaii,,20151112402_HAW,27.6335472,9.922705187,"(5,10]",-155.9279845,19.8620498,2015/11/12,2285.2,27.5,72.5,15,12.5,27.5,10/5/2016,NOAA-CREP,NOAA CREP,NOAA CREP,"Noah Pomeroy, Thomas Oliver",Troy Kanemura,Towboard Survey,42525,-155.9235865,19.85772887,,,,,,,
NOAA_MHI_2015,NOAA-CREP,CREP-TOW,Hawaii,,20151112403_HAW,23.77205231,8.745721544,"(5,10]",-155.9294926,19.86131942,2015/11/12,2211.2,25,70,12.5,17.5,30,10/5/2016,NOAA-CREP,NOAA CREP,NOAA CREP,"Noah Pomeroy, Thomas Oliver",Troy Kanemura,Towboard Survey,42524,-155.9326005,19.85772887,,,,,,,
NOAA_MHI_2015,NOAA-CREP,CREP-TOW,Hawaii,,20151112404_HAW,24.60705298,9.000229748,"(5,10]",-155.9308886,19.8607228,2015/11/12,1955,25,62.5,17.5,20,37.5,10/5/2016,NOAA-CREP,NOAA CREP,NOAA CREP,"Noah Pomeroy, Thomas Oliver",Troy Kanemura,Towboard Survey,42524,-155.9326005,19.85772887,,,,,,,
NOAA_MHI_2015,NOAA-CREP,CREP-TOW,Hawaii,,20151112405_HAW,25.00419597,9.121278932,"(5,10]",-155.9322541,19.85976334,2015/11/12,2036.5,20,70,15,15,30,10/5/2016,NOAA-CREP,NOAA CREP,NOAA CREP,"Noah Pomeroy, Thomas Oliver",Troy Kanemura,Towboard Survey,42524,-155.9326005,19.85772887,,,,,,,
NOAA_MHI_2015,NOAA-CREP,CREP-TOW,Hawaii,,20151112406_HAW,25.50589557,9.27419697,"(5,10]",-155.9333024,19.85869352,2015/11/12,2441.5,17.5,77.5,10,12.5,22.5,10/5/2016,NOAA-CREP,NOAA CREP,NOAA CREP,"Noah Pomeroy, Thomas Oliver",Troy Kanemura,Towboard Survey,42524,-155.9326005,19.85772887,,,,,,,
NOAA_MHI_2015,NOAA-CREP,CREP-TOW,Hawaii,,20151112407_HAW,25.86791744,9.384541236,"(5,10]",-155.9339986,19.85733512,2015/11/12,2508,20,75,10,15,25,10/5/2016,NOAA-CREP,NOAA CREP,NOAA CREP,"Noah Pomeroy, Thomas Oliver",Troy Kanemura,Towboard Survey,42524,-155.9326005,19.85772887,,,,,,,
NOAA_MHI_2015,NOAA-CREP,CREP-TOW,Hawaii,,20151112408_HAW,27.20208985,9.791196986,"(5,10]",-155.9344936,19.85575138,2015/11/12,2134.5,20,72.5,17.5,10,27.5,10/5/2016,NOAA-CREP,NOAA CREP,NOAA CREP,"Noah Pomeroy, Thomas Oliver",Troy Kanemura,Towboard Survey,42524,-155.9326005,19.85772887,,,,,,,
NOAA_MHI_2015,NOAA-CREP,CREP-TOW,Hawaii,,20151112409_HAW,28.38625796,10.15213143,"(10,15]",-155.9347956,19.8539567,2015/11/12,2205.3,17.5,55,22.5,22.5,45,10/5/2016,NOAA-CREP,NOAA CREP,NOAA CREP,"Noah Pomeroy, Thomas Oliver",Troy Kanemura,Towboard Survey,42524,-155.9326005,19.85772887,,,,,,,
NOAA_MHI_2015,NOAA-CREP,CREP-TOW,Hawaii,,20151112410_HAW,29.22736314,10.40850029,"(10,15]",-155.9355999,19.85240845,2015/11/12,1875.9,0,100,0,0,0,10/5/2016,NOAA-CREP,NOAA CREP,NOAA CREP,"Noah Pomeroy, Thomas Oliver",Troy Kanemura,Towboard Survey,42759,-155.9326005,19.84870366,,,,,,,
NOAA_MHI_2015,NOAA-CREP,CREP-TOW,Hawaii,,20151112501_HAW,23.26712565,8.591819898,"(5,10]",-155.9615629,19.85318413,2015/11/12,2144.7,57.5,67.5,15,17.5,32.5,10/5/2016,NOAA-CREP,NOAA CREP,NOAA CREP,"Noah Pomeroy, Thomas Oliver",Troy Kanemura,Towboard Survey,42756,-155.9596425,19.84870366,,,,,,,
NOAA_MHI_2015,NOAA-CREP,CREP-TOW,Hawaii,,20151112502_HAW,25.23503803,9.191639592,"(5,10]",-155.963485,19.85279399,2015/11/12,2171.4,57.5,60,15,25,40,10/5/2016,NOAA-CREP,NOAA CREP,NOAA CREP,"Noah Pomeroy, Thomas Oliver",Troy Kanemura,Towboard Survey,42756,-155.9596425,19.84870366,,,,,,,
NOAA_MHI_2015,NOAA-CREP,CREP-TOW,Hawaii,,20151112503_HAW,27.77720497,9.966492075,"(5,10]",-155.9654226,19.8522618,2015/11/12,2204.7,30,57.5,12.5,30,42.5,10/5/2016,NOAA-CREP,NOAA CREP,NOAA CREP,"Noah Pomeroy, Thomas Oliver",Troy Kanemura,Towboard Survey,42755,-155.9686565,19.84870366,,,,,,,
