,Island,Depth_ft,Taxon,SST,Wave_energy
1802,Oahu,6.5,FSCU,2.496415084,
1803,Oahu,6.5,FSCU,,
1804,Oahu,6.5,FSCU,,
1805,Oahu,6.5,FSCU,2.496415084,
1806,Oahu,6.5,FSCU,,
1807,Oahu,6.5,FSCU,2.494905688,
1808,Oahu,6.5,FSCU,,
1809,Oahu,6.5,FSCU,2.496415053,
1810,Oahu,6.5,FSCU,,
1811,Oahu,6.5,FSCU,,
1812,Oahu,6.5,FSCU,,
1813,Oahu,6.5,FSCU,,
1814,Oahu,6.5,FSCU,,
1815,Oahu,6.5,FSCU,2.494433997,
1816,Oahu,6.5,FSCU,2.494433997,
1817,Oahu,6.5,FSCU,2.493962306,
1818,Oahu,6.5,FSCU,2.496415084,
1819,Oahu,6.5,FSCU,2.493962306,
1820,Oahu,6.5,FSCU,,
1821,Oahu,6.5,FSCU,,
1822,Oahu,6.5,FSCU,,
1823,Oahu,6.5,FSCU,2.493962306,
1824,Oahu,6.5,FSCU,,
1825,Oahu,6.5,FSCU,2.493962306,
1826,Oahu,6.5,FSCU,2.493962306,
1827,Oahu,6.5,FSCU,2.493962306,
1828,Oahu,6.5,FSCU,2.493962306,
1829,Oahu,6.5,FSCU,,
1830,Oahu,6.5,FSCU,,
1831,Oahu,6.5,FSCU,2.493962306,
1832,Oahu,6.5,FSCU,2.493962306,
1833,Oahu,6.5,FSCU,2.493962306,
1834,Oahu,6.5,FSCU,2.493962306,
1835,Oahu,6.5,FSCU,2.493962306,
1836,Oahu,6.5,FSCU,2.493962306,
1837,Oahu,6.5,FSCU,,
1838,Oahu,6.5,FSCU,2.493962306,
1839,Oahu,6.5,FSCU,2.493962306,
1840,Oahu,6.5,FSCU,,
1841,Oahu,6.5,FSCU,,
1842,Oahu,6.5,FSCU,,
1843,Oahu,6.5,FSCU,,
1844,Oahu,6.5,FSCU,,
1845,Oahu,6.5,FSCU,2.493962306,
1846,Oahu,6.5,FSCU,2.493962306,
1847,Oahu,6.5,FSCU,,
1848,Oahu,6.5,FSCU,,
1849,Oahu,6.5,FSCU,,
1850,Oahu,6.5,FSCU,,
1851,Oahu,6.5,FSCU,2.493962306,
1852,Oahu,6.5,FSCU,,
1853,Oahu,6.5,FSCU,2.493962306,
1854,Oahu,6.5,FSCU,2.49540882,
1855,Oahu,6.5,FSCU,2.496415084,
1856,Oahu,6.5,FSCU,,
1857,Oahu,6.5,FSCU,2.496415084,
1858,Oahu,6.5,FSCU,2.494905688,
1859,Oahu,6.5,FSCU,2.496415084,
1860,Oahu,6.5,FSCU,,
1861,Oahu,6.5,FSCU,2.496415066,
1862,Oahu,6.5,FSCU,,
1863,Oahu,6.5,FSCU,2.496415084,
1864,Oahu,6.5,FSCU,2.493962306,
1865,Oahu,6.5,FSCU,,
1866,Oahu,6.5,FSCU,2.496415084,
1867,Maui,11.0,PMEA,2.607830102,13059.90039
1868,Maui,7.0,MPAT,2.617594341,9416.824951
1869,Maui,7.0,MPAT,2.617594341,9416.824951
1870,Maui,6.0,MPAT,,
1871,Maui,11.0,PMEA,,
1872,Hawaii,20.0,,2.634842819,55.60000229
1873,Hawaii,27.0,,,
1874,Hawaii,19.0,,2.646792545,40.5
1875,Hawaii,22.0,,2.651132116,44.0
1876,Hawaii,35.0,,2.646792545,40.5
1877,Hawaii,28.0,PMEA,2.651132116,44.0
1878,Hawaii,40.0,MCAP,,
1879,Hawaii,20.0,PLUT,2.640000164,1630.300049
1880,Hawaii,40.0,,2.630754903,2631.0
1881,Hawaii,19.0,PDUE,2.630754903,570.0
1882,Hawaii,38.0,,,
1883,Hawaii,18.0,,,
1884,Hawaii,40.0,,2.618962198,6233.0
1885,Hawaii,37.0,,2.64584918,40.5
1886,Hawaii,14.0,,2.646792545,40.5
1887,Hawaii,38.0,,2.640188809,37.5
1888,Hawaii,9.0,PMON,2.640188809,37.5
1889,Hawaii,35.0,,2.639622814,1074.700073
1890,Hawaii,40.0,,2.620943321,6404.899902
1891,Hawaii,17.0,,2.620943321,6404.899902
1892,Hawaii,45.0,,2.634842819,55.60000229
1893,Hawaii,35.0,,2.630754903,3449.699951
1894,Hawaii,39.0,,2.633018961,5361.300293
1895,Hawaii,20.0,,2.633018961,5361.300293
1896,Hawaii,39.0,,2.646792545,62.09999847
1897,Hawaii,16.0,,2.64584918,40.5
1898,Hawaii,15.0,,,
1899,Hawaii,41.0,,2.626981087,6576.800293
1900,Hawaii,24.0,,2.626981087,6576.800293
1901,Hawaii,40.0,PLUT,2.619622807,7170.399902
1902,Hawaii,17.0,,2.62075489,7170.399902
1903,Hawaii,36.0,,2.64584918,40.5
1904,Hawaii,20.0,,2.630754903,3449.699951
1905,Hawaii,14.0,,2.620943321,6233.0
1906,Hawaii,37.0,,,
0,Hawaii,25.0,,2.66594338,6126.400269
1,Hawaii,40.0,,2.67698126,21817.09961
2,Hawaii,42.0,,2.660943409,142.1999969
3,Hawaii,35.0,,2.477962134,72982.90313
4,Hawaii,42.0,,2.4812579,50498.25195
5,Hawaii,16.0,,2.47889491,31707.70117
6,Hawaii,45.0,,2.63471715,1092.100006
7,Hawaii,42.0,,,
8,Hawaii,42.0,,,
9,Hawaii,32.0,,2.666981139,73.40000153
10,Hawaii,40.0,,2.651320799,1318.5
11,Hawaii,34.0,,,
12,Hawaii,37.0,,2.654528427,113.1000015
13,Hawaii,27.0,,,
14,Hawaii,47.0,,2.66594338,6126.400269
15,Hawaii,40.0,,,
16,Hawaii,46.0,,2.655849205,113.9000015
17,Hawaii,31.0,,2.664676522,5401.799944
18,Hawaii,8.0,,2.640838739,672.3166606
19,Hawaii,12.0,,2.663836473,217.6000061
20,Hawaii,28.0,,2.663836473,217.6000061
21,Hawaii,20.0,,2.663962058,4976.550049
22,Hawaii,11.0,,,
23,Hawaii,16.0,,2.651635236,1216.566683
24,Hawaii,14.0,,2.64349069,40.5
25,Hawaii,10.0,,2.624339806,4448.325073
26,Hawaii,46.0,,2.62320765,7700.200195
27,Oahu,7.0,,2.537924569,100904.0
28,Oahu,10.0,,2.537924569,100904.0
29,Oahu,8.0,,2.537924569,100904.0
30,Oahu,7.0,,2.537924569,100904.0
31,Oahu,10.0,,2.537924569,100904.0
32,Oahu,8.0,,2.537924569,100904.0
33,Oahu,7.0,,2.537924569,100904.0
34,Oahu,10.0,,2.537924569,100904.0
35,Oahu,8.0,,2.537924569,100904.0
36,Oahu,7.0,,2.537924569,100904.0
37,Oahu,10.0,,2.537924569,100904.0
38,Oahu,8.0,,2.537924569,100904.0
39,Oahu,7.0,,2.537924569,100904.0
40,Oahu,10.0,,2.537924569,100904.0
41,Oahu,8.0,,2.537924569,100904.0
42,Oahu,7.0,,2.550188784,
43,Oahu,10.0,,2.550188784,
44,Oahu,7.0,,2.550188784,
45,Oahu,7.0,,2.550188784,
46,Oahu,10.0,,2.550188784,
47,Oahu,7.0,,2.550188784,
48,Oahu,7.0,,2.550188784,
49,Oahu,10.0,,2.550188784,
50,Oahu,7.0,,2.550188784,
51,Oahu,7.0,,2.550188784,
52,Oahu,10.0,,2.550188784,
53,Oahu,7.0,,2.550188784,
54,Oahu,7.0,,2.550188784,
55,Oahu,10.0,,2.550188784,
56,Oahu,7.0,,2.550188784,
57,Oahu,7.0,,2.537924569,97345.5
58,Oahu,7.0,,2.537924569,97345.5
59,Oahu,7.0,,2.537924569,97345.5
60,Oahu,7.0,,2.537924569,97345.5
61,Oahu,7.0,,2.537924569,97345.5
62,Oahu,7.0,,2.537924569,97345.5
63,Oahu,7.0,,2.537924569,97345.5
64,Oahu,7.0,,2.537924569,97345.5
65,Oahu,7.0,,2.537924569,97345.5
66,Oahu,7.0,,2.537924569,97345.5
67,Oahu,7.0,,2.537924569,97345.5
68,Oahu,7.0,,2.537924569,97345.5
69,Oahu,7.0,,2.537924569,97345.5
70,Oahu,7.0,,2.537924569,97345.5
71,Oahu,7.0,,2.537924569,97345.5
72,Oahu,8.0,,2.558301782,16005.0
73,Oahu,13.0,,2.558301782,16005.0
74,Oahu,16.0,,2.558301782,16005.0
75,Oahu,7.0,,2.558301782,16005.0
76,Oahu,8.0,,2.558301782,16005.0
77,Oahu,13.0,,2.558301782,16005.0
78,Oahu,16.0,,2.558301782,16005.0
79,Oahu,7.0,,2.558301782,16005.0
80,Oahu,8.0,,2.558301782,16005.0
81,Oahu,13.0,,2.558301782,16005.0
82,Oahu,16.0,,2.558301782,16005.0
83,Oahu,7.0,,2.558301782,16005.0
84,Oahu,8.0,,2.558301782,16005.0
85,Oahu,13.0,,2.558301782,16005.0
86,Oahu,16.0,,2.558301782,16005.0
87,Oahu,7.0,,2.558301782,16005.0
88,Oahu,8.0,,2.558301782,16005.0
89,Oahu,13.0,,2.558301782,16005.0
90,Oahu,16.0,,2.558301782,16005.0
91,Oahu,7.0,,2.558301782,16005.0
92,Oahu,16.0,,2.558301782,16005.0
93,Oahu,7.0,,2.558301782,16005.0
94,Oahu,16.0,,2.558301782,16005.0
95,Oahu,7.0,,2.558301782,16005.0
96,Oahu,16.0,,2.558301782,16005.0
97,Oahu,7.0,,2.558301782,16005.0
98,Oahu,16.0,,2.558301782,16005.0
99,Oahu,7.0,,2.558301782,16005.0
100,Oahu,16.0,,2.558301782,16005.0
101,Oahu,7.0,,2.558301782,16005.0
102,Oahu,16.0,,2.558301782,16005.0
103,Oahu,7.0,,2.558301782,16005.0
104,Oahu,16.0,,2.558301782,16005.0
105,Oahu,7.0,,2.558301782,16005.0
106,Oahu,16.0,,2.558301782,16005.0
107,Oahu,7.0,,2.558301782,16005.0
108,Oahu,16.0,,2.558301782,16005.0
109,Oahu,7.0,,2.558301782,16005.0
110,Oahu,16.0,,2.558301782,16005.0
111,Oahu,7.0,,2.558301782,16005.0
112,Oahu,8.0,,2.558301782,16005.0
113,Oahu,5.0,,2.558301782,16005.0
114,Oahu,3.0,,2.558301782,16005.0
115,Oahu,7.0,,2.558301782,16005.0
116,Oahu,8.0,,2.558301782,16005.0
117,Oahu,5.0,,2.558301782,16005.0
118,Oahu,3.0,,2.558301782,16005.0
119,Oahu,7.0,,2.558301782,16005.0
120,Oahu,8.0,,2.558301782,16005.0
121,Oahu,5.0,,2.558301782,16005.0
122,Oahu,3.0,,2.558301782,16005.0
123,Oahu,7.0,,2.558301782,16005.0
124,Oahu,8.0,,2.558301782,16005.0
125,Oahu,5.0,,2.558301782,16005.0
126,Oahu,3.0,,2.558301782,16005.0
127,Oahu,7.0,,2.558301782,16005.0
128,Oahu,8.0,,2.558301782,16005.0
129,Oahu,5.0,,2.558301782,16005.0
130,Oahu,3.0,,2.558301782,16005.0
131,Oahu,7.0,,2.558301782,16005.0
132,Oahu,2.0,,2.558301782,16005.0
133,Oahu,2.0,,2.558301782,16005.0
134,Oahu,2.0,,2.558301782,16005.0
135,Oahu,3.0,,2.558301782,16005.0
136,Oahu,2.0,,2.558301782,16005.0
137,Oahu,2.0,,2.558301782,16005.0
138,Oahu,2.0,,2.558301782,16005.0
139,Oahu,3.0,,2.558301782,16005.0
140,Oahu,2.0,,2.558301782,16005.0
141,Oahu,2.0,,2.558301782,16005.0
142,Oahu,2.0,,2.558301782,16005.0
143,Oahu,3.0,,2.558301782,16005.0
144,Oahu,2.0,,2.558301782,16005.0
145,Oahu,2.0,,2.558301782,16005.0
146,Oahu,2.0,,2.558301782,16005.0
147,Oahu,3.0,,2.558301782,16005.0
148,Oahu,2.0,,2.558301782,16005.0
149,Oahu,2.0,,2.558301782,16005.0
150,Oahu,2.0,,2.558301782,16005.0
151,Oahu,3.0,,2.558301782,16005.0
152,Oahu,20.0,,2.557877361,34121.41
153,Oahu,16.0,,2.557877361,34121.41
154,Oahu,20.0,,2.557877361,34121.41
155,Oahu,16.0,,2.557877361,34121.41
156,Oahu,20.0,,2.557877361,34121.41
157,Oahu,16.0,,2.557877361,34121.41
158,Oahu,20.0,,2.557877361,34121.41
159,Oahu,16.0,,2.557877361,34121.41
160,Oahu,20.0,,2.557877361,34121.41
161,Oahu,16.0,,2.557877361,34121.41
162,Oahu,16.0,,2.557877361,34121.41
163,Oahu,13.0,,2.557877361,34121.41
164,Oahu,16.0,,2.557877361,34121.41
165,Oahu,13.0,,2.557877361,34121.41
166,Oahu,16.0,,2.557877361,34121.41
167,Oahu,13.0,,2.557877361,34121.41
168,Oahu,16.0,,2.557877361,34121.41
169,Oahu,13.0,,2.557877361,34121.41
170,Oahu,16.0,,2.557877361,34121.41
171,Oahu,13.0,,2.557877361,34121.41
172,Oahu,7.0,,2.530188542,84059.5
173,Oahu,5.0,,2.530188542,84059.5
174,Oahu,5.0,,2.530188542,84059.5
175,Oahu,7.0,,2.530188542,84059.5
176,Oahu,5.0,,2.530188542,84059.5
177,Oahu,5.0,,2.530188542,84059.5
178,Oahu,7.0,,2.530188542,84059.5
179,Oahu,5.0,,2.530188542,84059.5
180,Oahu,5.0,,2.530188542,84059.5
181,Oahu,7.0,,2.530188542,84059.5
182,Oahu,5.0,,2.530188542,84059.5
183,Oahu,5.0,,2.530188542,84059.5
184,Oahu,7.0,,2.530188542,84059.5
185,Oahu,5.0,,2.530188542,84059.5
186,Oahu,5.0,,2.530188542,84059.5
187,Oahu,33.0,,2.571509487,51468.4
188,Oahu,16.0,,2.571509487,51468.4
189,Oahu,16.0,,2.571509487,51468.4
190,Oahu,33.0,,2.571509487,51468.4
191,Oahu,16.0,,2.571509487,51468.4
192,Oahu,16.0,,2.571509487,51468.4
193,Oahu,33.0,,2.571509487,51468.4
194,Oahu,16.0,,2.571509487,51468.4
195,Oahu,16.0,,2.571509487,51468.4
196,Oahu,33.0,,2.571509487,51468.4
197,Oahu,16.0,,2.571509487,51468.4
198,Oahu,16.0,,2.571509487,51468.4
199,Oahu,33.0,,2.571509487,51468.4
200,Oahu,16.0,,2.571509487,51468.4
201,Oahu,16.0,,2.571509487,51468.4
202,Oahu,33.0,,2.571509487,51468.4
203,Oahu,23.0,,2.571509487,51468.4
204,Oahu,26.0,,2.571509487,51468.4
205,Oahu,33.0,,2.571509487,51468.4
206,Oahu,23.0,,2.571509487,51468.4
207,Oahu,26.0,,2.571509487,51468.4
208,Oahu,33.0,,2.571509487,18993.82857
209,Oahu,23.0,,2.571509487,18993.82857
210,Oahu,26.0,,2.571509487,18993.82857
211,Oahu,33.0,,2.571509487,18993.82857
212,Oahu,23.0,,2.571509487,18993.82857
213,Oahu,26.0,,2.571509487,18993.82857
214,Oahu,33.0,,2.571509487,18993.82857
215,Oahu,23.0,,2.571509487,18993.82857
216,Oahu,26.0,,2.571509487,18993.82857
217,Oahu,33.0,,2.571509487,18993.82857
218,Oahu,20.0,,2.571509487,18993.82857
219,Oahu,20.0,,2.571509487,18993.82857
220,Oahu,33.0,,2.571509487,18993.82857
221,Oahu,20.0,,2.571509487,18993.82857
222,Oahu,20.0,,2.571509487,18993.82857
223,Oahu,33.0,,2.571509487,18993.82857
224,Oahu,20.0,,2.571509487,18993.82857
225,Oahu,20.0,,2.571509487,18993.82857
226,Oahu,33.0,,2.571509487,18993.82857
227,Oahu,20.0,,2.571509487,18993.82857
228,Oahu,20.0,,2.571509487,18993.82857
229,Oahu,33.0,,2.571509487,18993.82857
230,Oahu,20.0,,2.571509487,18993.82857
231,Oahu,20.0,,2.571509487,18993.82857
232,Oahu,3.0,,2.590817577,6424.0
233,Oahu,7.0,,2.590817577,6424.0
234,Oahu,3.0,,2.590817577,6424.0
235,Oahu,7.0,,2.590817577,6424.0
236,Oahu,3.0,,2.590817577,6424.0
237,Oahu,7.0,,2.590817577,6424.0
238,Oahu,3.0,,2.590817577,6424.0
239,Oahu,7.0,,2.590817577,6424.0
240,Oahu,3.0,,2.590817577,6424.0
241,Oahu,7.0,,2.590817577,6424.0
242,Oahu,3.0,,2.55283021,13808.87778
243,Oahu,2.0,,2.55283021,13808.87778
244,Oahu,3.0,,2.55283021,13808.87778
245,Oahu,3.0,,2.55283021,13808.87778
246,Oahu,2.0,,2.55283021,13808.87778
247,Oahu,3.0,,2.55283021,13808.87778
248,Oahu,3.0,,2.55283021,13808.87778
249,Oahu,2.0,,2.55283021,13808.87778
250,Oahu,3.0,,2.55283021,13808.87778
251,Oahu,3.0,,2.55283021,13808.87778
252,Oahu,2.0,,2.55283021,13808.87778
253,Oahu,3.0,,2.55283021,13808.87778
254,Oahu,3.0,,2.55283021,13808.87778
255,Oahu,2.0,,2.55283021,13808.87778
256,Oahu,3.0,,2.55283021,13808.87778
257,Oahu,3.0,,2.55283021,13808.87778
258,Oahu,2.0,,2.55283021,13808.87778
259,Oahu,3.0,,2.55283021,13808.87778
260,Oahu,3.0,,2.55283021,13808.87778
261,Oahu,2.0,,2.55283021,13808.87778
262,Oahu,3.0,,2.55283021,13808.87778
263,Oahu,3.0,,2.55283021,13808.87778
264,Oahu,2.0,,2.55283021,13808.87778
265,Oahu,3.0,,2.55283021,13808.87778
266,Oahu,3.0,,2.55283021,13808.87778
267,Oahu,2.0,,2.55283021,13808.87778
268,Oahu,3.0,,2.55283021,13808.87778
269,Oahu,3.0,,2.55283021,13808.87778
270,Oahu,2.0,,2.55283021,13808.87778
271,Oahu,3.0,,2.55283021,13808.87778
272,Oahu,5.0,,2.55283021,13808.87778
273,Oahu,3.0,,2.55283021,13808.87778
274,Oahu,3.0,,2.55283021,13808.87778
275,Oahu,5.0,,2.55283021,13808.87778
276,Oahu,3.0,,2.55283021,13808.87778
277,Oahu,3.0,,2.55283021,13808.87778
278,Oahu,5.0,,2.55283021,13808.87778
279,Oahu,3.0,,2.55283021,13808.87778
280,Oahu,3.0,,2.55283021,13808.87778
281,Oahu,5.0,,2.55283021,13808.87778
282,Oahu,3.0,,2.55283021,13808.87778
283,Oahu,3.0,,2.55283021,13808.87778
284,Oahu,5.0,,2.55283021,13808.87778
285,Oahu,3.0,,2.55283021,13808.87778
286,Oahu,3.0,,2.55283021,13808.87778
287,Oahu,3.0,,2.589245274,6405.5
288,Oahu,2.0,,2.589245274,6405.5
289,Oahu,3.0,,2.589245274,6405.5
290,Oahu,2.0,,2.589245274,6405.5
291,Oahu,3.0,,2.589245274,6405.5
292,Oahu,2.0,,2.589245274,6405.5
293,Oahu,3.0,,2.589245274,6405.5
294,Oahu,2.0,,2.589245274,6405.5
295,Oahu,3.0,,2.589245274,6405.5
296,Oahu,2.0,,2.589245274,6405.5
297,Oahu,3.0,,2.589245274,6405.5
298,Oahu,2.0,,2.589245274,6405.5
299,Oahu,3.0,,2.589245274,6405.5
300,Oahu,2.0,,2.589245274,6405.5
301,Oahu,3.0,,2.589245274,6405.5
302,Oahu,2.0,,2.589245274,6405.5
303,Oahu,3.0,,2.589245274,6405.5
304,Oahu,2.0,,2.589245274,6405.5
305,Oahu,3.0,,2.589245274,6405.5
306,Oahu,2.0,,2.589245274,6405.5
307,Oahu,3.0,,2.589245274,6405.5
308,Oahu,2.0,,2.589245274,6405.5
309,Oahu,3.0,,2.589245274,6405.5
310,Oahu,2.0,,2.589245274,6405.5
311,Oahu,3.0,,2.589245274,6405.5
312,Oahu,2.0,,2.589245274,6405.5
313,Oahu,3.0,,2.589245274,6405.5
314,Oahu,2.0,,2.589245274,6405.5
315,Oahu,3.0,,2.589245274,6405.5
316,Oahu,2.0,,2.589245274,6405.5
317,Oahu,3.0,,2.589245274,6405.5
318,Oahu,2.0,,2.589245274,6405.5
319,Oahu,3.0,,2.589245274,6405.5
320,Oahu,2.0,,2.589245274,6405.5
321,Oahu,3.0,,2.589245274,6405.5
322,Oahu,2.0,,2.589245274,6405.5
323,Oahu,3.0,,2.589245274,6405.5
324,Oahu,2.0,,2.589245274,6405.5
325,Oahu,3.0,,2.589245274,6405.5
326,Oahu,2.0,,2.589245274,6405.5
327,Oahu,3.0,,2.589245274,6405.5
328,Oahu,2.0,,2.589245274,6405.5
329,Oahu,3.0,,2.589245274,6405.5
330,Oahu,2.0,,2.589245274,6405.5
331,Oahu,3.0,,2.589245274,6405.5
332,Oahu,2.0,,2.589245274,6405.5
333,Oahu,3.0,,2.589245274,6405.5
334,Oahu,2.0,,2.589245274,6405.5
335,Oahu,3.0,,2.589245274,6405.5
336,Oahu,2.0,,2.589245274,6405.5
337,Oahu,10.0,,2.525660317,49585.0
338,Oahu,10.0,,2.525660317,49585.0
339,Oahu,11.0,,2.525660317,49585.0
340,Oahu,10.0,,2.525660317,49585.0
341,Oahu,10.0,,2.525660317,49585.0
342,Oahu,11.0,,2.525660317,49585.0
343,Oahu,10.0,,2.525660317,49585.0
344,Oahu,10.0,,2.525660317,49585.0
345,Oahu,11.0,,2.525660317,49585.0
346,Oahu,10.0,,2.525660317,49585.0
347,Oahu,10.0,,2.525660317,49585.0
348,Oahu,11.0,,2.525660317,49585.0
349,Oahu,10.0,,2.525660317,49585.0
350,Oahu,10.0,,2.525660317,49585.0
351,Oahu,11.0,,2.525660317,49585.0
352,Oahu,8.0,,2.525660317,49585.0
353,Oahu,8.0,,2.525660317,49585.0
354,Oahu,8.0,,2.525660317,49585.0
355,Oahu,8.0,,2.525660317,49585.0
356,Oahu,8.0,,2.525660317,49585.0
357,Oahu,8.0,,2.525660317,49585.0
358,Oahu,8.0,,2.525660317,49585.0
359,Oahu,8.0,,2.525660317,49585.0
360,Oahu,8.0,,2.525660317,49585.0
361,Oahu,8.0,,2.525660317,49585.0
362,Oahu,8.0,,2.525660317,49585.0
363,Oahu,8.0,,2.525660317,49585.0
364,Oahu,8.0,,2.525660317,49585.0
365,Oahu,8.0,,2.525660317,49585.0
366,Oahu,8.0,,2.525660317,49585.0
367,Oahu,3.0,,,
368,Oahu,3.0,,,
369,Oahu,3.0,,,
370,Oahu,3.0,,2.493962306,
371,Oahu,3.0,,2.493962306,
372,Oahu,5.0,,,
373,Oahu,5.0,,,
374,Oahu,5.0,,,
375,Oahu,5.0,,2.493962306,
376,Oahu,5.0,,2.493962306,
377,Oahu,8.0,,,
378,Oahu,8.0,,,
379,Oahu,8.0,,,
380,Oahu,8.0,,2.493962306,
381,Oahu,8.0,,2.493962306,
382,Oahu,10.0,,2.557877361,15275.0
383,Oahu,10.0,,2.557877361,15275.0
384,Oahu,10.0,,2.557877361,15275.0
385,Oahu,10.0,,2.557877361,15275.0
386,Oahu,10.0,,2.557877361,15275.0
387,Oahu,10.0,,2.557877361,15275.0
388,Oahu,10.0,,2.557877361,15275.0
389,Oahu,10.0,,2.557877361,15275.0
390,Oahu,10.0,,2.557877361,15275.0
391,Oahu,10.0,,2.557877361,15275.0
392,Oahu,10.0,,2.537767308,12289.3
393,Oahu,7.0,,2.537767308,12289.3
394,Oahu,11.0,,2.537767308,12289.3
395,Oahu,10.0,,2.537767308,12289.3
396,Oahu,7.0,,2.537767308,12289.3
397,Oahu,11.0,,2.537767308,12289.3
398,Oahu,10.0,,2.537767308,12289.3
399,Oahu,7.0,,2.537767308,12289.3
400,Oahu,11.0,,2.537767308,12289.3
401,Oahu,10.0,,2.537767308,12289.3
402,Oahu,7.0,,2.537767308,12289.3
403,Oahu,11.0,,2.537767308,12289.3
404,Oahu,10.0,,2.537767308,12289.3
405,Oahu,7.0,,2.537767308,12289.3
406,Oahu,11.0,,2.537767308,12289.3
407,Oahu,7.0,,2.496027773,
408,Oahu,8.0,,2.496027773,
409,Oahu,7.0,,2.496027773,
410,Oahu,7.0,,2.496027773,
411,Oahu,8.0,,2.496027773,
412,Oahu,7.0,,2.496027773,
413,Oahu,7.0,,2.496027773,
414,Oahu,8.0,,2.496027773,
415,Oahu,7.0,,2.496027773,
416,Oahu,7.0,,2.496027773,
417,Oahu,8.0,,2.496027773,
418,Oahu,7.0,,2.496027773,
419,Oahu,7.0,,2.496027773,
420,Oahu,8.0,,2.496027773,
421,Oahu,7.0,,2.496027773,
422,Oahu,7.0,,2.537924569,97345.5
423,Oahu,10.0,,2.537924569,97345.5
424,Oahu,10.0,,2.537924569,97345.5
425,Oahu,7.0,,2.537924569,97345.5
426,Oahu,10.0,,2.537924569,97345.5
427,Oahu,10.0,,2.537924569,97345.5
428,Oahu,7.0,,2.537924569,97345.5
429,Oahu,10.0,,2.537924569,97345.5
430,Oahu,10.0,,2.537924569,97345.5
431,Oahu,7.0,,2.537924569,97345.5
432,Oahu,10.0,,2.537924569,97345.5
433,Oahu,10.0,,2.537924569,97345.5
434,Oahu,7.0,,2.537924569,97345.5
435,Oahu,10.0,,2.537924569,97345.5
436,Oahu,10.0,,2.537924569,97345.5
437,Oahu,7.0,,2.496415053,
438,Oahu,7.0,,2.496415053,
439,Oahu,7.0,,2.496415053,
440,Oahu,7.0,,2.496415053,
441,Oahu,7.0,,2.496415053,
442,Oahu,5.0,,2.496415053,
443,Oahu,3.0,,2.496415053,
444,Oahu,5.0,,2.496415053,
445,Oahu,3.0,,2.496415053,
446,Oahu,5.0,,2.496415053,
447,Oahu,3.0,,2.496415053,
448,Oahu,5.0,,2.496415053,
449,Oahu,3.0,,2.496415053,
450,Oahu,5.0,,2.496415053,
451,Oahu,3.0,,2.496415053,
452,Oahu,3.0,,2.493962306,
453,Oahu,3.0,,2.493962306,
454,Oahu,3.0,,2.493962306,
455,Oahu,3.0,,2.493962306,
456,Oahu,3.0,,2.493962306,
457,Oahu,3.0,,2.493962306,
458,Oahu,3.0,,2.493962306,
459,Oahu,3.0,,2.493962306,
460,Oahu,3.0,,2.493962306,
461,Oahu,3.0,,2.493962306,
462,Oahu,8.0,,2.493962306,
463,Oahu,8.0,,2.493962306,
464,Oahu,8.0,,2.493962306,
465,Oahu,8.0,,2.493962306,
466,Oahu,8.0,,2.493962306,
467,Oahu,5.0,,2.493962306,
468,Oahu,5.0,,2.493962306,
469,Oahu,5.0,,,
470,Oahu,5.0,,,
471,Oahu,5.0,,,
472,Oahu,7.0,,2.493962306,
473,Oahu,7.0,,2.493962306,
474,Oahu,7.0,,2.493962306,
475,Oahu,7.0,,2.493962306,
476,Oahu,7.0,,,
477,Oahu,8.0,,2.493962306,
478,Oahu,8.0,,2.493962306,
479,Oahu,8.0,,2.493962306,
480,Oahu,8.0,,,
481,Oahu,8.0,,,
482,Oahu,11.0,,2.589245274,6405.5
483,Oahu,3.0,,2.589245274,6405.5
484,Oahu,11.0,,2.589245274,6405.5
485,Oahu,3.0,,2.589245274,6405.5
486,Oahu,11.0,,2.589245274,6405.5
487,Oahu,3.0,,2.589245274,6405.5
488,Oahu,11.0,,2.589245274,6405.5
489,Oahu,3.0,,2.589245274,6405.5
490,Oahu,11.0,,2.589245274,6405.5
491,Oahu,3.0,,2.589245274,6405.5
492,Oahu,11.0,,2.589245274,6405.5
493,Oahu,11.0,,2.589245274,6405.5
494,Oahu,11.0,,2.589245274,6405.5
495,Oahu,11.0,,2.589245274,6405.5
496,Oahu,11.0,,2.589245274,6405.5
497,Oahu,11.0,,2.589245274,6405.5
498,Oahu,11.0,,2.589245274,6405.5
499,Oahu,11.0,,2.589245274,6405.5
500,Oahu,11.0,,2.589245274,6405.5
501,Oahu,11.0,,2.589245274,6405.5
502,Oahu,11.0,,2.589245274,6405.5
503,Oahu,11.0,,2.589245274,6405.5
504,Oahu,11.0,,2.589245274,6405.5
505,Oahu,11.0,,2.589245274,6405.5
506,Oahu,11.0,,2.558301782,16005.0
507,Oahu,8.0,,2.537767308,20896.0
508,Oahu,13.0,,2.537767308,20896.0
509,Oahu,7.0,,2.537767308,20896.0
510,Oahu,8.0,,2.537767308,20896.0
511,Oahu,13.0,,2.537767308,20896.0
512,Oahu,7.0,,2.537767308,20896.0
513,Oahu,8.0,,2.537767308,20896.0
514,Oahu,13.0,,2.537767308,20896.0
515,Oahu,7.0,,2.537767308,20896.0
516,Oahu,8.0,,2.537767308,20896.0
517,Oahu,13.0,,2.537767308,20896.0
518,Oahu,7.0,,2.537767308,20896.0
519,Oahu,8.0,,2.537767308,20896.0
